date,username,created_at,tweet
11-02-2021,gloomybitxh,2021-02-11 04:30:57 India Standard Time,
10-02-2021,gloomybitxh,2021-02-10 15:41:20 India Standard Time,
10-02-2021,gloomybitxh,2021-02-10 02:52:17 India Standard Time,
09-02-2021,gloomybitxh,2021-02-09 06:52:15 India Standard Time,
09-02-2021,gloomybitxh,2021-02-09 06:51:49 India Standard Time,my head is heavy
09-02-2021,gloomybitxh,2021-02-09 06:51:31 India Standard Time,like a big fever dream lasting months badly remembering it all
09-02-2021,gloomybitxh,2021-02-09 06:51:10 India Standard Time,i feel so numb like all the life and knowledge and feeling has been sucked out of me completely
09-02-2021,gloomybitxh,2021-02-09 06:40:33 India Standard Time,why did i think it was a good idea to look at all the grades that ive gotten over the years amp the average thatcomes w it right fucking now whenever i put my phone down to go to sleep im not distracted anymore from my crippling thoughts and they run wild
09-02-2021,gloomybitxh,2021-02-09 06:17:09 India Standard Time,i am very unwell
09-02-2021,gloomybitxh,2021-02-09 06:16:15 India Standard Time,it feels unnerving to be this calmout of itpushed away and disconnected from everything
09-02-2021,gloomybitxh,2021-02-09 06:15:35 India Standard Time,overall everything feels sorta kinda a tinie tiny bit peaceful and chill throughout all the bs probably bcs im so severely out of it and have been at dissociation station for a few months or so
09-02-2021,gloomybitxh,2021-02-09 05:41:16 India Standard Time,
09-02-2021,gloomybitxh,2021-02-09 05:40:19 India Standard Time,
09-02-2021,gloomybitxh,2021-02-09 04:30:06 India Standard Time,
09-02-2021,gloomybitxh,2021-02-09 01:48:28 India Standard Time,
09-02-2021,gloomybitxh,2021-02-09 01:47:48 India Standard Time,heres a bonus vid of them lol
09-02-2021,gloomybitxh,2021-02-09 01:46:19 India Standard Time,can someone guess my friends zodiac signs just by looking at these pics
09-02-2021,gloomybitxh,2021-02-09 01:16:26 India Standard Time,good days is such a good song its such a vibe but i cant for the life of me make out one single word shes fucking sayingm like what
08-02-2021,gloomybitxh,2021-02-08 14:40:29 India Standard Time,
08-02-2021,gloomybitxh,2021-02-08 04:30:39 India Standard Time,
07-02-2021,gloomybitxh,2021-02-07 10:25:17 India Standard Time,
07-02-2021,gloomybitxh,2021-02-07 05:54:23 India Standard Time,im || close to cutting a mullet way too often
07-02-2021,gloomybitxh,2021-02-07 05:31:20 India Standard Time,
07-02-2021,gloomybitxh,2021-02-07 03:53:21 India Standard Time,
07-02-2021,gloomybitxh,2021-02-07 00:32:51 India Standard Time,
07-02-2021,gloomybitxh,2021-02-07 00:31:57 India Standard Time,i want a soulterra candle so so badly
06-02-2021,gloomybitxh,2021-02-06 04:30:05 India Standard Time,
05-02-2021,gloomybitxh,2021-02-05 16:25:30 India Standard Time,my entire twitter right now just revolves around tweeting angel numbers i see lol
05-02-2021,gloomybitxh,2021-02-05 15:41:48 India Standard Time,
05-02-2021,gloomybitxh,2021-02-05 03:53:17 India Standard Time,
04-02-2021,gloomybitxh,2021-02-04 17:43:23 India Standard Time,
04-02-2021,gloomybitxh,2021-02-04 03:21:18 India Standard Time,even tho i stupidly and impulsively bought shit i am excited for it ha give me that  sec serotonin gimme my corset i want to look like a bad bitch
04-02-2021,gloomybitxh,2021-02-04 03:20:30 India Standard Time,i want new rock amp unif boots i want crystals i want clothes i want i want i want too muuuuch
04-02-2021,gloomybitxh,2021-02-04 02:52:10 India Standard Time,
04-02-2021,gloomybitxh,2021-02-04 02:51:16 India Standard Time,look at this pic of my bfs friend ive been in tears since yesterday
04-02-2021,gloomybitxh,2021-02-04 02:49:04 India Standard Time,
04-02-2021,gloomybitxh,2021-02-04 01:10:50 India Standard Time,i went through most of my savings bcs of moving and my contract prob wont get extended in march and today i still impusively buying random shit i dont need
04-02-2021,gloomybitxh,2021-02-04 00:34:59 India Standard Time,scherven brengen geluk dus voor jou gooi ik heel die vitrinekast stuk
03-02-2021,gloomybitxh,2021-02-03 15:41:27 India Standard Time,
03-02-2021,gloomybitxh,2021-02-03 14:40:11 India Standard Time,
02-02-2021,gloomybitxh,2021-02-02 22:48:05 India Standard Time,
02-02-2021,gloomybitxh,2021-02-02 02:19:32 India Standard Time,i said lesbians
30-01-2021,gloomybitxh,2021-01-30 04:44:20 India Standard Time,i absolutely cannot wait to wear some of this out so excited for some of the stuff i have and the combos ive come up with
30-01-2021,gloomybitxh,2021-01-30 04:42:26 India Standard Time,i brought a huge bag of super nice clothes back from my mom and so ive been having my own fashion show for like an hour  matching everything and stuff amp im so happy w everything ive snatched
30-01-2021,gloomybitxh,2021-01-30 02:00:44 India Standard Time,i love bridgerton and it looks quite diverse but why tf did they still make the sex scenes so unrealistic  its upsetting amp annoying foreplay you mfs foreplay
25-01-2021,gloomybitxh,2021-01-25 19:45:53 India Standard Time,
24-01-2021,gloomybitxh,2021-01-24 20:46:51 India Standard Time,
23-01-2021,gloomybitxh,2021-01-23 06:44:04 India Standard Time,it feels like ive been drained of my emotions i just feel so numb and empty
23-01-2021,gloomybitxh,2021-01-23 06:40:23 India Standard Time,then again hes also a fucking libra sun rising amp mercury
23-01-2021,gloomybitxh,2021-01-23 06:39:54 India Standard Time,this motherfucker is a scorpio venus amp mars i expected way more loving from this piece of shit
23-01-2021,gloomybitxh,2021-01-23 06:29:39 India Standard Time,i feel so extremely hollow
23-01-2021,gloomybitxh,2021-01-23 06:23:06 India Standard Time,on the outside i seem so ok at the moment like i made an incense holder a skirt i cleaned did shit but man im so not okay at all this autopilot shit is so not nice i feel so out of touch w everything reality myself idk anymore
23-01-2021,gloomybitxh,2021-01-23 06:21:32 India Standard Time,my mind is fucking w me so badly
23-01-2021,gloomybitxh,2021-01-23 06:16:47 India Standard Time,so fucking tired but i cant sleep
23-01-2021,gloomybitxh,2021-01-23 06:14:43 India Standard Time,im not looking forward to another birthday
23-01-2021,gloomybitxh,2021-01-23 06:13:29 India Standard Time,or a chair for that matter
23-01-2021,gloomybitxh,2021-01-23 06:13:19 India Standard Time,when will i finally jump off a bridge
23-01-2021,gloomybitxh,2021-01-23 06:06:47 India Standard Time,who the actual fuck am i and what am i even saying
23-01-2021,gloomybitxh,2021-01-23 06:06:11 India Standard Time,so done w shit ive just been on auto pilot and everything has been feeling like a big ol fever dream for the last couple of days again and it feels so weird and uncomfortable
23-01-2021,gloomybitxh,2021-01-23 06:04:52 India Standard Time,my bf will be working all the way up in the north of the nls we live in the most southern part and i know my bpd brain will just be like out of sight out of mind who is this man no idea what he looks like or who he might be bf who so fun to look forward to that  not
23-01-2021,gloomybitxh,2021-01-23 05:55:08 India Standard Time,is it too much to ask to be or feel loved like fr pls just a crumb
23-01-2021,gloomybitxh,2021-01-23 05:54:30 India Standard Time,i just wanna be
23-01-2021,gloomybitxh,2021-01-23 05:52:08 India Standard Time,proper saaad boi hours while in bed w my bf next to me nd his friend and gf on the couch really feel like bawling my eyes out and silently cry myself to sleep
23-01-2021,gloomybitxh,2021-01-23 05:49:29 India Standard Time,why cant i just have a nice fun and loving relationship
23-01-2021,gloomybitxh,2021-01-23 05:47:25 India Standard Time,tonight my bfs friend amp his gf asked about my bf amp mines first date when talking about theirs amp i was like we never had a proper one like before getting into a relationship it was only after a few months that we had a proper first date im so sad
22-01-2021,gloomybitxh,2021-01-22 05:52:26 India Standard Time,i want to have straight short hair for absolute fucks sake
20-01-2021,gloomybitxh,2021-01-20 23:31:38 India Standard Time,the grabbing cake with a glass videos make me sooooo uncomfortable i really do not like them  idk why but just it gives me shivers amp makes me so so so uncomfortable loll
20-01-2021,gloomybitxh,2021-01-20 02:38:35 India Standard Time,i came out way too casually to her out of panic
20-01-2021,gloomybitxh,2021-01-20 02:37:48 India Standard Time,was talking to my mom amp she said no more men for me im gonna be alone amp then i said women amp now she says haha why not a nice woman is fine as well  is she  gonna reject men has she seen the light
19-01-2021,gloomybitxh,2021-01-19 19:45:45 India Standard Time,
19-01-2021,gloomybitxh,2021-01-19 15:41:19 India Standard Time,
19-01-2021,gloomybitxh,2021-01-19 14:34:26 India Standard Time,found a great studio that i was really hoping to get and i didnt fucking get it and im so fucking sad rn standing i line for a covid test and im about to cry my eyes out
14-01-2021,gloomybitxh,2021-01-14 15:28:07 India Standard Time,so im quite sceptic when it comes to english teamilk but then i realized  thats stupid bcs i do fucking like bobamilk tea milk  tea like why am i so ridiculous
13-01-2021,gloomybitxh,2021-01-13 21:15:53 India Standard Time,girls gays amp theys can anybody recommend a good hair dye im trynna go ginger again but dont know which dye to use i used syoss oleo intense before but it faded really quickly anybody got tips pretty pls
13-01-2021,gloomybitxh,2021-01-13 05:04:10 India Standard Time,i made an acc on sking arrangements oops i want to get schmoneygifts
13-01-2021,gloomybitxh,2021-01-13 05:02:17 India Standard Time,my bpd said hi there beautiful bpd people
13-01-2021,gloomybitxh,2021-01-13 04:54:03 India Standard Time, this pains me so much
12-01-2021,gloomybitxh,2021-01-12 20:39:00 India Standard Time,fun activity to do with friends do a pregnancy test and await the results together
11-01-2021,gloomybitxh,2021-01-11 04:39:00 India Standard Time,tho im also still getting increasingly paranoid that im somehow pregnant
11-01-2021,gloomybitxh,2021-01-11 04:38:36 India Standard Time,i have an iud and am late for my period this month and i hope thisll be the start of no more periods for a few years
10-01-2021,gloomybitxh,2021-01-10 01:58:36 India Standard Time,erik doe rustag
09-01-2021,gloomybitxh,2021-01-09 01:13:27 India Standard Time,i gave him a more fitting name
09-01-2021,gloomybitxh,2021-01-09 01:10:40 India Standard Time,i dont think my abusive spermdonor got my unresponsive dry passive aggressive messagetone on the phone last time bcs wtf he texting me this casually for bye mf go be abusive amp toxic somewhere else mij niet bellen
08-01-2021,gloomybitxh,2021-01-08 02:18:41 India Standard Time,its quite sad amp tragic that that lady died but the fact that they were so surprised she got shot like they legit had the idea that they were untouchable and could just storm tf in there and bizarrely for the most part they fcking could but they really think they can do anything
